SP_CODE;SP_NAME;MN_NAME;DC_NAME;PR_NAME
91412002;Ellisras NU;Thabazimbi;Waterberg District Municipality;LIMPOPO
91412004;Thabazimbi NU;Thabazimbi;Waterberg District Municipality;LIMPOPO
91412005;Warmbaths NU;Thabazimbi;Waterberg District Municipality;LIMPOPO
91413000;Thabazimbi Part 2 SP;Thabazimbi;Waterberg District Municipality;LIMPOPO
91413003;Thabazimbi;Thabazimbi;Waterberg District Municipality;LIMPOPO
91501000;Bakenberg SP;Lephalale;Waterberg District Municipality;LIMPOPO
91501001;Daps;Lephalale;Waterberg District Municipality;LIMPOPO
91501002;Dikgopeng;Lephalale;Waterberg District Municipality;LIMPOPO
91501003;Ditaung;Lephalale;Waterberg District Municipality;LIMPOPO
91501004;Enterprice;Lephalale;Waterberg District Municipality;LIMPOPO
91501005;Ga-Maeteletsa;Lephalale;Waterberg District Municipality;LIMPOPO
91501006;Kitty;Lephalale;Waterberg District Municipality;LIMPOPO
91501007;Lamplaas;Lephalale;Waterberg District Municipality;LIMPOPO
91501008;Martinique;Lephalale;Waterberg District Municipality;LIMPOPO
91501009;Melinda;Lephalale;Waterberg District Municipality;LIMPOPO
91501010;Mokurwanyane;Lephalale;Waterberg District Municipality;LIMPOPO
91501011;Mountjoy;Lephalale;Waterberg District Municipality;LIMPOPO
91501012;Nikara;Lephalale;Waterberg District Municipality;LIMPOPO
91501013;Ntotomeng;Lephalale;Waterberg District Municipality;LIMPOPO
91501014;Olifantsdrif;Lephalale;Waterberg District Municipality;LIMPOPO
91501015;Rooipoort;Lephalale;Waterberg District Municipality;LIMPOPO
91501016;Thornlands;Lephalale;Waterberg District Municipality;LIMPOPO
91501017;Van Leeuwen;Lephalale;Waterberg District Municipality;LIMPOPO
91501018;Washersvlei;Lephalale;Waterberg District Municipality;LIMPOPO
91502000;Ellisras SP;Lephalale;Waterberg District Municipality;LIMPOPO
91503000;Kwarriehoek SP;Lephalale;Waterberg District Municipality;LIMPOPO
91504001;Ellisras NU;Lephalale;Waterberg District Municipality;LIMPOPO
91504002;Potgietersrus NU;Lephalale;Waterberg District Municipality;LIMPOPO
91504003;Thabazimbi NU;Lephalale;Waterberg District Municipality;LIMPOPO
91504004;Waterberg NU;Lephalale;Waterberg District Municipality;LIMPOPO
91505000;Marapong SP;Lephalale;Waterberg District Municipality;LIMPOPO
91505001;Marapong Ext 1;Lephalale;Waterberg District Municipality;LIMPOPO
91505002;Marapong Ext 2;Lephalale;Waterberg District Municipality;LIMPOPO
91506000;Onverwacht SP;Lephalale;Waterberg District Municipality;LIMPOPO
91507001;Mutshavhawe;Lephalale;Waterberg District Municipality;LIMPOPO
91508000;Seleka SP;Lephalale;Waterberg District Municipality;LIMPOPO
91508001;Bossche Diesch;Lephalale;Waterberg District Municipality;LIMPOPO
91508002;De End;Lephalale;Waterberg District Municipality;LIMPOPO
91508003;Friendship;Lephalale;Waterberg District Municipality;LIMPOPO
91508004;Ga-Seleka;Lephalale;Waterberg District Municipality;LIMPOPO
91508005;Gedroogte;Lephalale;Waterberg District Municipality;LIMPOPO
91508006;Honey;Lephalale;Waterberg District Municipality;LIMPOPO
91508007;Hugo de Groot;Lephalale;Waterberg District Municipality;LIMPOPO
91508008;Immelman;Lephalale;Waterberg District Municipality;LIMPOPO
91508009;Kauletsi;Lephalale;Waterberg District Municipality;LIMPOPO
91508010;Klipspruit;Lephalale;Waterberg District Municipality;LIMPOPO
91508011;Letora;Lephalale;Waterberg District Municipality;LIMPOPO
91508012;Melkbosch;Lephalale;Waterberg District Municipality;LIMPOPO
91508013;Registrasie;Lephalale;Waterberg District Municipality;LIMPOPO
91508014;Rietfontein Village;Lephalale;Waterberg District Municipality;LIMPOPO
91508015;Rob Roy-1;Lephalale;Waterberg District Municipality;LIMPOPO
91508016;Rob Roy-2;Lephalale;Waterberg District Municipality;LIMPOPO
91508017;Soetendalsvlei;Lephalale;Waterberg District Municipality;LIMPOPO
91508018;Strydomsdrift;Lephalale;Waterberg District Municipality;LIMPOPO
91508019;Tshelamfake;Lephalale;Waterberg District Municipality;LIMPOPO
91508020;Witpoort;Lephalale;Waterberg District Municipality;LIMPOPO
91509000;Shongoane SP;Lephalale;Waterberg District Municipality;LIMPOPO
91509001;Bangalong;Lephalale;Waterberg District Municipality;LIMPOPO
91509002;Ga-Monyeki;Lephalale;Waterberg District Municipality;LIMPOPO
91509003;Ga-Shongwane;Lephalale;Waterberg District Municipality;LIMPOPO
91509004;Mmatladi;Lephalale;Waterberg District Municipality;LIMPOPO
91510000;St Catherina SP;Lephalale;Waterberg District Municipality;LIMPOPO
91601000;Mookgophong SP;Mookgopong;Waterberg District Municipality;LIMPOPO
91602001;Potgietersrus NU;Mookgopong;Waterberg District Municipality;LIMPOPO
91602002;Waterberg NU;Mookgopong;Waterberg District Municipality;LIMPOPO
91603000;Naboomspruit SP;Mookgopong;Waterberg District Municipality;LIMPOPO
91604000;Roedtan SP;Mookgopong;Waterberg District Municipality;LIMPOPO
91701001;Potgietersrus NU;Modimolle;Waterberg District Municipality;LIMPOPO
91701002;Waterberg NU;Modimolle;Waterberg District Municipality;LIMPOPO
91702000;Nylstroom SP;Modimolle;Waterberg District Municipality;LIMPOPO
91702001;Elandspoort;Modimolle;Waterberg District Municipality;LIMPOPO
91702002;Grootvlei;Modimolle;Waterberg District Municipality;LIMPOPO
91702003;Magalakynshoogte;Modimolle;Waterberg District Municipality;LIMPOPO
91703001;Phomolong;Modimolle;Waterberg District Municipality;LIMPOPO
91703002;Phomolong Ext 1;Modimolle;Waterberg District Municipality;LIMPOPO
91703003;Phomolong Ext 2;Modimolle;Waterberg District Municipality;LIMPOPO
91703004;Phomolong Ext 3;Modimolle;Waterberg District Municipality;LIMPOPO
91703005;Phomolong Ext 4;Modimolle;Waterberg District Municipality;LIMPOPO
91703006;Phomolong Ext 5;Modimolle;Waterberg District Municipality;LIMPOPO
91703007;Phomolong Ext 6;Modimolle;Waterberg District Municipality;LIMPOPO
91704000;Vaalwater SP;Modimolle;Waterberg District Municipality;LIMPOPO
91704001;Vaalwater;Modimolle;Waterberg District Municipality;LIMPOPO
91801000;Belabela SP;Bela-Bela;Waterberg District Municipality;LIMPOPO
91801001;Belabela;Bela-Bela;Waterberg District Municipality;LIMPOPO
91802001;Warmbaths NU;Bela-Bela;Waterberg District Municipality;LIMPOPO
91802002;Waterberg NU;Bela-Bela;Waterberg District Municipality;LIMPOPO
91803000;Warmbaths SP;Bela-Bela;Waterberg District Municipality;LIMPOPO
91803001;Warmbaths Ext;Bela-Bela;Waterberg District Municipality;LIMPOPO
91901001;Ga-Taueatswala;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902000;Bakenberg SP;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902001;Basterspad;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902002;Bokwidi;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902003;Buffelshoek;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902004;Diphitshi;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902005;Diretsaneng;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902006;Ditlotswana;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902007;Eseldrift;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902008;Ga Masenya;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902009;Ga_modipana;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902010;Ga-dukakgomo;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902011;Ga-lebelo;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902012;Ga-Mabuela;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902013;Ga-malapile;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902014;Ga-malope;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902015;Ga-Mapela;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902016;Ga-Mapela-West;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902017;Ga-Masenya;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902018;Ga-Masipa;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902019;Ga-Masoge;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902020;Ga-mathekga;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902021;Ga-Modipana;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902022;Ga-Mokwena;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902023;Ga-Molekana;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902024;Ga-Molekwa;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902025;Ga-monene;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902026;Ga-Mosege;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902027;Ga-Ralenkwane;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902028;Ga-Ramurulane;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902029;Ga-Rapadi;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902030;Ga-Tshaba;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902031;Goede Hoop;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902032;Haakdoring;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902033;Jakkalskuil;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902034;Kaditshwene;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902035;Kgopeng;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902036;Kobeana;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902037;Kwakwalata Mesopotamia;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902038;Lenkwane;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902039;Lesodi;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902040;Lyden;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902041;Mabuladihlare;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902042;Magagamatala;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902043;Makekeng;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902044;Malokong;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902045;Mapela-2;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902046;Matebeleng;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902047;Matopa;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902048;Mmahlogo;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902049;Mmamatlakala;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902050;Mohlotlo;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902051;Mokerong;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902052;Mosuka;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902053;Mphelelo;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902054;Nkgori;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902055;Phafola;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902056;Phatsane;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902057;Rantlakane;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902058;Rooivaal;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902059;Schuurmanshoogte;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902060;Sekuruwe;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902061;Senita;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902062;Sepharane;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902063;Thutlane;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902064;Vianen;Mogalakwena;Waterberg District Municipality;LIMPOPO
91902065;Vlakfontein;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903000;Bakoni Manetji SP;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903001;Ga-Hlako;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903002;Ga-monare;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903003;Ga-Mushi;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903004;Ga-nkidikitlana;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903005;Mokerong;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903006;Mongatane;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903007;Nong;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903008;Preezberg;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903009;Segole 1;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903010;Segole 2;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903011;Setuphiline;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903012;Sodoma;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903013;Teneriff;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903014;Thaba Leshoba;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903015;Uitzicht;Mogalakwena;Waterberg District Municipality;LIMPOPO
91903016;Waterval;Mogalakwena;Waterberg District Municipality;LIMPOPO
91904000;Ba-Mokopane SP;Mogalakwena;Waterberg District Municipality;LIMPOPO
91904001;Ga-Kgubudi;Mogalakwena;Waterberg District Municipality;LIMPOPO
91904002;Ga-Letwaba;Mogalakwena;Waterberg District Municipality;LIMPOPO
91904003;Ga-Magongwa;Mogalakwena;Waterberg District Municipality;LIMPOPO
91904004;Ga-Mapela;Mogalakwena;Waterberg District Municipality;LIMPOPO
91904005;Ga-Mokaba;Mogalakwena;Waterberg District Municipality;LIMPOPO
91904006;Machikiri;Mogalakwena;Waterberg District Municipality;LIMPOPO
91904007;Madiba;Mogalakwena;Waterberg District Municipality;LIMPOPO
91904008;Mmalepeteke;Mogalakwena;Waterberg District Municipality;LIMPOPO
91904009;Mokerong;Mogalakwena;Waterberg District Municipality;LIMPOPO
91904010;Tsebishi;Mogalakwena;Waterberg District Municipality;LIMPOPO
91904011;Tshamahansi;Mogalakwena;Waterberg District Municipality;LIMPOPO
91905001;Ga-Mothapo;Mogalakwena;Waterberg District Municipality;LIMPOPO
91905002;Ga-nkobo;Mogalakwena;Waterberg District Municipality;LIMPOPO
91905003;Makobe;Mogalakwena;Waterberg District Municipality;LIMPOPO
91905004;Matsitsilene;Mogalakwena;Waterberg District Municipality;LIMPOPO
91905005;Mmakala;Mogalakwena;Waterberg District Municipality;LIMPOPO
91905006;Mokerong;Mogalakwena;Waterberg District Municipality;LIMPOPO
91905007;Ntsintsing;Mogalakwena;Waterberg District Municipality;LIMPOPO
91905008;Polen;Mogalakwena;Waterberg District Municipality;LIMPOPO
91906000;Lekalakala Part 1 SP;Mogalakwena;Waterberg District Municipality;LIMPOPO
91907001;Mahwelereng;Mogalakwena;Waterberg District Municipality;LIMPOPO
91907002;Mahwelereng A;Mogalakwena;Waterberg District Municipality;LIMPOPO
91907003;Mahwelereng B;Mogalakwena;Waterberg District Municipality;LIMPOPO
91907004;Mahwelereng C;Mogalakwena;Waterberg District Municipality;LIMPOPO
91907005;Phola Park;Mogalakwena;Waterberg District Municipality;LIMPOPO
91908001;Mahlwareng;Mogalakwena;Waterberg District Municipality;LIMPOPO
91909001;Ga-Tshipana;Mogalakwena;Waterberg District Municipality;LIMPOPO
91909002;Lekhureng;Mogalakwena;Waterberg District Municipality;LIMPOPO
91910001;Mokerong NU;Mogalakwena;Waterberg District Municipality;LIMPOPO
91910002;Potgietersrus NU;Mogalakwena;Waterberg District Municipality;LIMPOPO
91911000;Mokerong SP;Mogalakwena;Waterberg District Municipality;LIMPOPO
91912001;Ga-tshokwe;Mogalakwena;Waterberg District Municipality;LIMPOPO
91913000;Potgietersrus SP;Mogalakwena;Waterberg District Municipality;LIMPOPO
91913001;Akasia;Mogalakwena;Waterberg District Municipality;LIMPOPO
91913002;Chroom Park;Mogalakwena;Waterberg District Municipality;LIMPOPO
91913003;Grass Valley Chrome Mine;Mogalakwena;Waterberg District Municipality;LIMPOPO
91913004;Impala Park;Mogalakwena;Waterberg District Municipality;LIMPOPO
91913005;Nylpark;Mogalakwena;Waterberg District Municipality;LIMPOPO
91913006;Padkamp;Mogalakwena;Waterberg District Municipality;LIMPOPO
91913007;Potgietersrus Central;Mogalakwena;Waterberg District Municipality;LIMPOPO
91913008;Protea Park;Mogalakwena;Waterberg District Municipality;LIMPOPO
91913009;RDP Houses;Mogalakwena;Waterberg District Municipality;LIMPOPO
91913010;Trim Park;Mogalakwena;Waterberg District Municipality;LIMPOPO
91914000;Rebone SP;Mogalakwena;Waterberg District Municipality;LIMPOPO
91915000;Sekgakgapeng SP;Mogalakwena;Waterberg District Municipality;LIMPOPO
91916000;Tsebishi SP;Mogalakwena;Waterberg District Municipality;LIMPOPO
91917001;Mosira;Mogalakwena;Waterberg District Municipality;LIMPOPO
92001000;Kwena Madihlaba SP;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92001001;Ga-Moloi;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92001002;Glen Cowie;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92001003;Matlakatle;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92001004;Setebong;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92002000;Kwena Mashabela SP;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92002001;Ga-Talane;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92002002;Masetlwe;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92003001;Ga-Mampane;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92003002;Masanteng;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92003003;Serageng;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004000;Masemola SP;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004001;De Paarl;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004002;Ga-Masemola;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004003;Ga-Matshatsha;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004004;Lewalemolomo;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004005;Mahlakanaseleng;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004006;Mahlolaneng;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004007;Mahubetswane;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004008;Malope;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004009;Maraganeng;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004010;Mashoanyaneng;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004011;Mohwelere;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004012;Moqobelwala;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004013;Morwamaraile;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004014;Pitsaneng;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004015;Thabampshe;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004016;Thabanapitsi;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004017;Tswaing;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004018;Tswatago;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004019;Vlakplaas;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92004020;Wonderboom;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92005001;Mogaladi;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92006000;Morwangwato SP;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92006001;Ga-Manyanyane;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92006002;Ga-Marishane;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92006003;Good Hope;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
92006004;Kome;Makhuduthamaga;Sekhukhune Cross Boundary District Municipality;LIMPOPO
